condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,window,forgetting,ridge,epochs,hidden,learning_rate,weight_decay,max_depth,min_leaf,n_trees,regime,seed
,,,,,rls,,,,,rmse,,,0.06647501673390138,0.021664576229537935,0.02779168962171721,0.3860343,,0.95,0.0001,,,,,,,,member_degradation,4
,1.1776256,,,,neural_gate,,,,,rmse,,1,0.07018743522839721,0.025313607707163514,0.031102403423153173,,,,,250,8,0.003,0.0001,,,,member_degradation,4
,4.3253636,,,,boosted_meta,,,,,rmse,,1,0.09063941409048061,0.02312518032097968,0.03242440976296916,,,,,,,0.05,,2,20,100,member_degradation,4
4.729776059364949e8,0.010011099999999998,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0090958,8.311335168329405e-16,rmse,0.0009153,1,0.017917916423123802,0.00612751943241077,0.007684520665352955,,,,,,,,,,,,member_degradation,5
,,,0.0,,rolling_ridge,,,,,rmse,,,0.01826041503696375,0.006082608477220489,0.0076718093351884325,0.0029026,336,,,,,,,,,,member_degradation,5
,,,,,rls,,,,,rmse,,,0.017996880685324033,0.005980031693845133,0.007564137892430095,0.0023458,,0.995,0.1,,,,,,,,member_degradation,5
,1.1577822,,,,neural_gate,,,,,rmse,,1,0.03146038044272477,0.010544332657410845,0.013247877769946683,,,,,250,8,0.003,0.0,,,,member_degradation,5
,5.1765053,,,,boosted_meta,,,,,rmse,,1,0.07180325876380957,0.017321968680351046,0.02434688068339514,,,,,,,0.05,,2,20,100,member_degradation,5
1.0566128467200692e8,0.015351,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0090408,6.952498147103233e-16,rmse,0.0063102,1,0.010726935843462538,0.0037298720230455385,0.004660612029016859,,,,,,,,,,,,member_degradation,6
,,,0.0,,rolling_ridge,,,,,rmse,,,0.010661266752561354,0.0036570611793373766,0.004574015051994853,0.0311292,336,,,,,,,,,,member_degradation,6
,,,,,rls,,,,,rmse,,,0.010671484438187627,0.003666407681614252,0.004581089303346255,0.0025484,,0.995,1.0e-6,,,,,,,,member_degradation,6
,1.5647345,,,,neural_gate,,,,,rmse,,1,0.057972948463108895,0.0195682359261265,0.024590195904098954,,,,,250,16,0.001,0.0,,,,member_degradation,6
,5.0378163,,,,boosted_meta,,,,,rmse,,1,0.0844080314184169,0.019071820392308453,0.028263854854784044,,,,,,,0.05,,2,20,100,member_degradation,6
15355.18375926465,0.0104927,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0096527,6.391320217330162e-16,rmse,0.00084,1,0.16610297162620263,0.05636030364574231,0.07098492180181547,,,,,,,,,,,,member_degradation,7
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1675296594121928,0.05605873042499758,0.07077111843810029,0.0026883,336,,,,,,,,,,member_degradation,7
,,,,,rls,,,,,rmse,,,0.16582184469765177,0.05573697384541867,0.0702150165069192,0.0070803,,0.995,1.0e-6,,,,,,,,member_degradation,7
,1.2731197,,,,neural_gate,,,,,rmse,,1,0.1634077475022558,0.05568471887880015,0.06971884995213781,,,,,250,8,0.003,0.0001,,,,member_degradation,7
,4.538078,,,,boosted_meta,,,,,rmse,,1,0.1795288633993171,0.06543145354682624,0.08052236292744673,,,,,,,0.05,,2,50,100,member_degradation,7
845297.3593823552,0.0096264,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0088346,7.820920402463225e-16,rmse,0.0007918,1,0.08521443703022151,0.029086432218865782,0.03638938031792793,,,,,,,,,,,,member_degradation,8
,,,0.0,,rolling_ridge,,,,,rmse,,,0.08561099797961116,0.02932519735124866,0.03671039094229331,0.0029584,336,,,,,,,,,,member_degradation,8
,,,,,rls,,,,,rmse,,,0.08443750396639178,0.029108306317339804,0.03638950166329774,0.0278184,,0.995,0.1,,,,,,,,member_degradation,8
,1.3522867,,,,neural_gate,,,,,rmse,,3,0.08334827093349931,0.028812010629302876,0.03596250290585289,,,,,250,8,0.001,0.0001,,,,member_degradation,8
,4.206024,,,,boosted_meta,,,,,rmse,,1,0.10681962304173252,0.03409300616607829,0.0434073396735258,,,,,,,0.05,,2,20,100,member_degradation,8
1.0188312942603366e6,0.0066637,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0054394,8.244080544924966e-16,rmse,0.0012243,1,0.08837026351930274,0.029877449808038598,0.037643874593058416,,,,,,,,,,,,member_degradation,9
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.08722892985006878,0.029118943670004786,0.03679078723588976,0.0027494,336,,,,,,,,,,member_degradation,9
,,,,,rls,,,,,rmse,,,0.08651337483863669,0.028944780791176534,0.036558530477066566,0.0025045,,0.995,0.1,,,,,,,,member_degradation,9
,2.1478576,,,,neural_gate,,,,,rmse,,3,0.08447653373717806,0.02875306776141075,0.036464643839228615,,,,,250,16,0.003,0.0001,,,,member_degradation,9
,4.6526534,,,,boosted_meta,,,,,rmse,,1,0.10002061072428209,0.03357424524432814,0.042481726256435634,,,,,,,0.05,,2,20,100,member_degradation,9
297800.69230836694,0.0100456,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0092066,7.8055617216629715e-16,rmse,0.000839,1,0.1259478630662603,0.04351406494187156,0.05409494149733959,,,,,,,,,,,,member_degradation,10
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.12923850451517688,0.042694180115667675,0.05382415746018087,0.010183,336,,,,,,,,,,member_degradation,10
,,,,,rls,,,,,rmse,,,0.12658726724675165,0.042195015812288045,0.053099786025039,0.0027902,,0.995,1.0e-6,,,,,,,,member_degradation,10
,1.4321421,,,,neural_gate,,,,,rmse,,1,0.12434916984975894,0.042359149656064445,0.05303221845071356,,,,,250,16,0.003,0.0001,,,,member_degradation,10
,4.6883318,,,,boosted_meta,,,,,rmse,,1,0.1271458238620263,0.04378946048756395,0.05487592919988123,,,,,,,0.05,,2,50,100,member_degradation,10
302515.936254439,0.0079785,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.006644,7.469374178768919e-16,rmse,0.0013345,1,0.1851480258160631,0.0629849763575015,0.07905536465195234,,,,,,,,,,,,member_degradation,11
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1857809592726781,0.06085866542147431,0.07685381146101286,0.0037418,72,,,,,,,,,,member_degradation,11
,,,,,rls,,,,,rmse,,,0.18295880333282838,0.057597047996162845,0.0739545569104973,0.0025483,,0.95,0.1,,,,,,,,member_degradation,11
,1.0669044,,,,neural_gate,,,,,rmse,,1,0.18324046671866567,0.06163282174965295,0.07797174816840582,,,,,250,8,0.003,0.0001,,,,member_degradation,11
,4.4234398,,,,boosted_meta,,,,,rmse,,1,0.12832178072719327,0.04448762385402133,0.0552253907987973,,,,,,,0.05,,2,50,100,member_degradation,11
63828.105895780885,0.0048237,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.003322,5.948893921251893e-16,rmse,0.0015017,1,0.14774415516009337,0.05034295846107355,0.06324027306558712,,,,,,,,,,,,member_degradation,12
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1454476433457973,0.04950752994604025,0.06245444527581194,0.0028093,336,,,,,,,,,,member_degradation,12
,,,,,rls,,,,,rmse,,,0.14385797202172354,0.04896228538739578,0.06168318522716362,0.0113465,,0.995,0.1,,,,,,,,member_degradation,12
,4.0211572,,,,neural_gate,,,,,rmse,,1,0.1441555038493326,0.04911945726527399,0.06181734750138648,,,,,250,16,0.003,0.0001,,,,member_degradation,12
,4.9806947,,,,boosted_meta,,,,,rmse,,1,0.1618723758011825,0.05555826454346816,0.06919536172557506,,,,,,,0.05,,2,50,100,member_degradation,12
9.066815720697519e8,0.0042154,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034326,9.284644544126214e-16,rmse,0.0007828,1,0.01849926887317055,0.006321311054975869,0.007897965295904898,,,,,,,,,,,,member_degradation,13
,,,0.0,,rolling_ridge,,,,,rmse,,,0.018490699569412402,0.006278641480788802,0.007852164969880298,0.0029915,336,,,,,,,,,,member_degradation,13
,,,,,rls,,,,,rmse,,,0.018465563457954918,0.006238105744396455,0.007801967115179602,0.0079301,,0.995,1.0e-6,,,,,,,,member_degradation,13
,3.2184478,,,,neural_gate,,,,,rmse,,1,0.018388202779067088,0.006194612332554619,0.007833110320276667,,,,,250,8,0.001,0.0,,,,member_degradation,13
,4.7691564,,,,boosted_meta,,,,,rmse,,1,0.06843214233832032,0.01574211672257814,0.023249723899343974,,,,,,,0.05,,2,20,100,member_degradation,13
2.298914707811206e7,0.0089389,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0078567,1.1169248504160126e-15,rmse,0.0010822,1,0.22279863318851206,0.08064059223808767,0.1001784903649412,,,,,,,,,,,,member_degradation,14
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.22131209531149487,0.057796091503588005,0.08023105377588229,0.0029458,24,,,,,,,,,,member_degradation,14
,,,,,rls,,,,,rmse,,,0.20537179517032073,0.05441605330967037,0.07503808871028168,0.002752,,0.9,1.0e-6,,,,,,,,member_degradation,14
,1.8192196,,,,neural_gate,,,,,rmse,,1,0.25126147543920185,0.09078250939905158,0.111566509931895,,,,,250,16,0.003,0.0001,,,,member_degradation,14
,4.4607205,,,,boosted_meta,,,,,rmse,,1,0.099279128545984,0.022679563407085854,0.032965073927812075,,,,,,,0.05,,2,20,100,member_degradation,14
5.047458458395703e6,0.0198281,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0112247,7.06982822894548e-16,rmse,0.0086034,1,0.032190786160062226,0.010590675856951589,0.01343539202570894,,,,,,,,,,,,member_degradation,15
,,,0.0,,rolling_ridge,,,,,rmse,,,0.03193541097168495,0.010400861119901971,0.01321491835057844,0.0157108,336,,,,,,,,,,member_degradation,15
,,,,,rls,,,,,rmse,,,0.03191003062486573,0.010433138221443075,0.013248991696560864,0.0035475,,0.995,1.0e-6,,,,,,,,member_degradation,15
,1.2084338,,,,neural_gate,,,,,rmse,,1,0.031455208046578254,0.010326446608394936,0.013117056796493236,,,,,250,8,0.003,0.0,,,,member_degradation,15
,4.8313262,,,,boosted_meta,,,,,rmse,,1,0.07937666478822415,0.02121536638512032,0.028725962727751617,,,,,,,0.05,,2,20,100,member_degradation,15
518880.57376136445,0.15739329999999999,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.1554633,6.905980783029543e-16,rmse,0.00193,1,0.10475614943937595,0.036513513242298956,0.04527397536789043,,,,,,,,,,,,member_degradation,16
,,,1.0e-6,,rolling_ridge,,,,,rmse,,,0.10385800689271747,0.03616633258417679,0.045118593888088414,0.0085643,336,,,,,,,,,,member_degradation,16
,,,,,rls,,,,,rmse,,,0.1030217910388729,0.035859325793456985,0.04464448612956165,0.0032128,,0.995,1.0e-6,,,,,,,,member_degradation,16
,1.201014,,,,neural_gate,,,,,rmse,,1,0.1028286436337807,0.03555585750811619,0.04445765193338972,,,,,250,8,0.003,0.0001,,,,member_degradation,16
,4.9492802,,,,boosted_meta,,,,,rmse,,1,0.10974751315779194,0.037835861454716645,0.047486866044136856,,,,,,,0.05,,2,20,100,member_degradation,16
2.500734700599207e10,0.0112978,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0097886,7.939720810146454e-16,rmse,0.0015092,1,0.0029666918358251105,0.0010410898763670083,0.0012982514789483153,,,,,,,,,,,,member_degradation,17
,,,0.0,,rolling_ridge,,,,,rmse,,,0.002908485093332228,0.0010467876711317179,0.0012955834079735847,0.0028503,336,,,,,,,,,,member_degradation,17
,,,,,rls,,,,,rmse,,,0.002888316867255477,0.0010401924323226426,0.0012903988683303411,0.0025859,,0.995,0.1,,,,,,,,member_degradation,17
,1.7939882,,,,neural_gate,,,,,rmse,,1,0.05836704879200195,0.01977080547687269,0.02504380934859476,,,,,250,16,0.001,0.0,,,,member_degradation,17
,4.4800365,,,,boosted_meta,,,,,rmse,,1,0.07828037718631566,0.01841260891082189,0.026834828344824438,,,,,,,0.05,,2,20,100,member_degradation,17
927374.6673565926,0.0102809,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0092256,7.529019643645018e-16,rmse,0.0010553,1,0.07269776956591963,0.025814473085842636,0.032012818896189905,,,,,,,,,,,,member_degradation,18
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.07298702482517731,0.02587470904002094,0.03186895406312058,0.0027182,336,,,,,,,,,,member_degradation,18
,,,,,rls,,,,,rmse,,,0.072980796227317,0.025787300477929497,0.031710235013559185,0.008648,,0.995,1.0e-6,,,,,,,,member_degradation,18
,1.7427215,,,,neural_gate,,,,,rmse,,1,0.07377324872460107,0.025785179617092452,0.03190257463083333,,,,,250,16,0.001,0.0,,,,member_degradation,18
,4.3467315,,,,boosted_meta,,,,,rmse,,1,0.09358586852532362,0.02992594764999563,0.0384992547659612,,,,,,,0.05,,2,20,100,member_degradation,18
30605.278973861266,0.0048063,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0038922,5.750418625236549e-16,rmse,0.0009141,1,0.16254235934890798,0.05298493488231253,0.06728056771664358,,,,,,,,,,,,member_degradation,19
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1610172687163871,0.05284972833392296,0.06679291246244314,0.0149402,336,,,,,,,,,,member_degradation,19
,,,,,rls,,,,,rmse,,,0.1573216623697441,0.052268921447279126,0.06591236842727792,0.0085385,,0.995,0.1,,,,,,,,member_degradation,19
,1.420867,,,,neural_gate,,,,,rmse,,1,0.15647352461075364,0.05214537180966094,0.06580776457548715,,,,,250,8,0.003,0.0001,,,,member_degradation,19
,4.7867744,,,,boosted_meta,,,,,rmse,,1,0.18129168030284318,0.05836856357438621,0.07440993829360869,,,,,,,0.05,,2,20,100,member_degradation,19
188269.81971660675,0.0045629,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0036743,8.083923074757517e-16,rmse,0.0008886,1,0.10522385141240934,0.036121366184082765,0.045321798050457066,,,,,,,,,,,,member_degradation,20
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.10541972653289726,0.035827882120889984,0.0450529319576222,0.0031761,336,,,,,,,,,,member_degradation,20
,,,,,rls,,,,,rmse,,,0.10504751414668054,0.03552096410657868,0.04480179053529749,0.0028903,,0.995,1.0e-6,,,,,,,,member_degradation,20
,3.0687052,,,,neural_gate,,,,,rmse,,1,0.10518746066916645,0.03556068582511493,0.0446661737522866,,,,,250,16,0.001,0.0001,,,,member_degradation,20
,4.935298,,,,boosted_meta,,,,,rmse,,1,0.12447194785606829,0.0406440195045388,0.05154637567539023,,,,,,,0.05,,2,20,100,member_degradation,20
116662.12202033124,0.0045647000000000005,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0037173,6.50667003946661e-16,rmse,0.0008474,1,0.15288562147555662,0.0528143072079624,0.0659886561988991,,,,,,,,,,,,member_degradation,21
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1492557466906571,0.052778336742760626,0.06548120239891968,0.004784,336,,,,,,,,,,member_degradation,21
,,,,,rls,,,,,rmse,,,0.145468761058374,0.051251490579767245,0.06367202464866176,0.0080512,,0.995,0.1,,,,,,,,member_degradation,21
,1.1559706,,,,neural_gate,,,,,rmse,,1,0.14653477522629424,0.050716458301070334,0.0629794459235902,,,,,250,8,0.003,0.0001,,,,member_degradation,21
,4.9355988,,,,boosted_meta,,,,,rmse,,1,0.1522268669393784,0.05252986446275879,0.06602033688784215,,,,,,,0.05,,2,20,100,member_degradation,21
1.15661323791004e7,0.0073947,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0061312,6.048528837000163e-16,rmse,0.0012635,1,0.05965844135056877,0.020265376944305417,0.025393152637595427,,,,,,,,,,,,member_degradation,22
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.05890832901806506,0.019923384884312802,0.025064563454069117,0.0025353,336,,,,,,,,,,member_degradation,22
,,,,,rls,,,,,rmse,,,0.05868382127232264,0.019822247296573666,0.02486651843408677,0.0026633,,0.995,0.1,,,,,,,,member_degradation,22
,3.9082394,,,,neural_gate,,,,,rmse,,1,0.05905705372297687,0.019834882413759657,0.02497339659958862,,,,,250,16,0.003,0.0001,,,,member_degradation,22
,5.3524818,,,,boosted_meta,,,,,rmse,,1,0.09419346264723426,0.02413913251331055,0.033295671723563104,,,,,,,0.05,,2,20,100,member_degradation,22
691146.1066744322,0.0043993,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034607,7.11904814469955e-16,rmse,0.0009386,1,0.08499395485358256,0.028857784242823693,0.036165748655746885,,,,,,,,,,,,member_degradation,23
,,,0.0,,rolling_ridge,,,,,rmse,,,0.08438616636233834,0.028820899574463894,0.03582300738600271,0.0088971,336,,,,,,,,,,member_degradation,23
,,,,,rls,,,,,rmse,,,0.0840610435869247,0.02863081542353919,0.03568578962173307,0.1265062,,0.995,1.0e-6,,,,,,,,member_degradation,23
,1.5849627,,,,neural_gate,,,,,rmse,,1,0.08359455062785008,0.028526312246986357,0.03550686795931318,,,,,250,8,0.003,0.0001,,,,member_degradation,23
,4.9071853,,,,boosted_meta,,,,,rmse,,1,0.10544547894660308,0.0333220936613024,0.04262253688407087,,,,,,,0.05,,2,50,100,member_degradation,23
1.8404055766582455e7,0.0129858,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.012175,6.585006658909208e-16,rmse,0.0008108,1,0.0817467059705805,0.027225450319355502,0.03448624770632108,,,,,,,,,,,,member_degradation,24
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.0807416067216668,0.026609425290434915,0.03393049498951156,0.0064528,72,,,,,,,,,,member_degradation,24
,,,,,rls,,,,,rmse,,,0.07922223175596767,0.026564791784844402,0.03370967772016801,0.0115,,0.995,0.1,,,,,,,,member_degradation,24
,2.2929224,,,,neural_gate,,,,,rmse,,1,0.08278271060341448,0.027975106684041868,0.03512445078580766,,,,,250,16,0.001,0.0,,,,member_degradation,24
,5.1586889,,,,boosted_meta,,,,,rmse,,1,0.07551515371796266,0.021728352111283124,0.028635020653243956,,,,,,,0.05,,2,20,100,member_degradation,24
6.568384925252354e9,0.0152228,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0144169,7.6407431016527e-16,rmse,0.0008059,1,0.008641637155250313,0.002962160113987835,0.0037230760582808724,,,,,,,,,,,,member_degradation,25
,,,0.0,,rolling_ridge,,,,,rmse,,,0.008468582251990611,0.0029700487599183746,0.0037257854386699247,0.003078,336,,,,,,,,,,member_degradation,25
,,,,,rls,,,,,rmse,,,0.008421064787162957,0.0029551543834789532,0.0037024004700971793,0.0033529,,0.995,1.0e-6,,,,,,,,member_degradation,25
,1.9229889,,,,neural_gate,,,,,rmse,,1,0.11124851145714715,0.038808051223706855,0.04844274271729737,,,,,250,16,0.001,0.0,,,,member_degradation,25
,4.6978121,,,,boosted_meta,,,,,rmse,,1,0.08864137823536879,0.01936366576215522,0.02940312001558958,,,,,,,0.05,,2,20,100,member_degradation,25
28976.790134188846,0.009903700000000001,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0090459,5.862954748986762e-16,rmse,0.0008578,1,0.1278301969022022,0.04425457086823014,0.055539878207966895,,,,,,,,,,,,member_degradation,26
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1256724606629135,0.04353128991484974,0.05456585953757429,0.0026789,336,,,,,,,,,,member_degradation,26
,,,,,rls,,,,,rmse,,,0.12487370434546032,0.04336976496135871,0.054343725828602536,0.0025542,,0.995,0.1,,,,,,,,member_degradation,26
,1.473935,,,,neural_gate,,,,,rmse,,1,0.12349396942664034,0.042888665297905505,0.05381748682080447,,,,,250,16,0.001,0.0001,,,,member_degradation,26
,4.5758845,,,,boosted_meta,,,,,rmse,,1,0.1436269313498206,0.04980836126025385,0.06201454201689383,,,,,,,0.05,,2,50,100,member_degradation,26
1.4212782032391175e6,0.0043367,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0035336,8.831497490393239e-16,rmse,0.0008031,1,0.07932924058525247,0.02789312155031729,0.034708683144111775,,,,,,,,,,,,member_degradation,27
,,,0.0,,rolling_ridge,,,,,rmse,,,0.07950440582237744,0.027830240758879646,0.03461312508280214,0.0096689,336,,,,,,,,,,member_degradation,27
,,,,,rls,,,,,rmse,,,0.07869242679388011,0.027512371298090386,0.034286757395999595,0.0024062,,0.995,1.0e-6,,,,,,,,member_degradation,27
,4.5042384,,,,neural_gate,,,,,rmse,,1,0.07833375799144486,0.02721414672528601,0.034033587381162994,,,,,250,8,0.001,0.0,,,,member_degradation,27
,5.3383249,,,,boosted_meta,,,,,rmse,,1,0.10400006833675679,0.030696546284090596,0.04007634686845182,,,,,,,0.05,,2,20,100,member_degradation,27
124064.18041597234,0.0096709,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0088273,6.580618116829679e-16,rmse,0.0008436,1,0.15440187949938142,0.051006422804936974,0.06476410775565133,,,,,,,,,,,,member_degradation,28
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.15311907052678908,0.05205454154526135,0.06527011428711925,0.0026578,168,,,,,,,,,,member_degradation,28
,,,,,rls,,,,,rmse,,,0.1506834382027022,0.050062582848558815,0.06370747661721589,0.0084616,,0.995,0.1,,,,,,,,member_degradation,28
,1.0568927,,,,neural_gate,,,,,rmse,,1,0.150315565924451,0.049835548348416976,0.06346335550951498,,,,,250,16,0.003,0.0001,,,,member_degradation,28
,5.4468251,,,,boosted_meta,,,,,rmse,,1,0.15816266392922326,0.05589728514074387,0.06942745207179057,,,,,,,0.05,,2,20,100,member_degradation,28
2.442243996730042e6,0.007985,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0066121,7.60307748749037e-16,rmse,0.0013729,1,0.08996575130095819,0.031368373150647395,0.03924646260302016,,,,,,,,,,,,member_degradation,29
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.08820700890794925,0.031127756866618686,0.03879632646326263,0.0128688,336,,,,,,,,,,member_degradation,29
,,,,,rls,,,,,rmse,,,0.08727733234755616,0.030664032429598705,0.03824806232254482,0.0150204,,0.995,1.0e-6,,,,,,,,member_degradation,29
,1.6623156,,,,neural_gate,,,,,rmse,,1,0.08823757346549023,0.030749476554631488,0.03848732680408291,,,,,250,16,0.003,0.0001,,,,member_degradation,29
,5.1438361,,,,boosted_meta,,,,,rmse,,1,0.09633830957628899,0.029675717901980946,0.03831219768493749,,,,,,,0.05,,2,20,100,member_degradation,29
144219.7884927762,0.0051068,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.003619,6.878882256526002e-16,rmse,0.0014878,1,0.12795493139233025,0.044765602098929984,0.05537773283855238,,,,,,,,,,,,member_degradation,30
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1281935636312864,0.044818791579475235,0.055589083870901876,0.0076708,336,,,,,,,,,,member_degradation,30
,,,,,rls,,,,,rmse,,,0.12670041827781012,0.0443065114662779,0.05503585803830415,0.0081279,,0.995,1.0e-6,,,,,,,,member_degradation,30
,1.9154,,,,neural_gate,,,,,rmse,,1,0.1251667930762218,0.043962392249603015,0.054433705316637146,,,,,250,16,0.003,0.0001,,,,member_degradation,30
,4.9186801,,,,boosted_meta,,,,,rmse,,1,0.14019117981978416,0.047953757406026525,0.060023867106803894,,,,,,,0.05,,2,20,100,member_degradation,30
1.9168623352164328e7,0.004916500000000001,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0040924,8.532300504426548e-16,rmse,0.0008241,1,0.06748117831215594,0.015486359646717263,0.02780758394849286,,,,,,,,,,,,recurring,1
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1739572727264722,0.021345755406875052,0.0480930664059965,0.0082933,24,,,,,,,,,,recurring,1
,,,,,rls,,,,,rmse,,,0.19237451885331633,0.020438902623891208,0.05534749865400893,0.0026107,,0.9,1.0e-6,,,,,,,,recurring,1
,3.4514591,,,,neural_gate,,,,,rmse,,1,0.06325188178761447,0.014807511640005648,0.025873771656133023,,,,,250,16,0.001,0.0,,,,recurring,1
,12.4661025,,,,boosted_meta,,,,,rmse,,5,0.19042461029345645,0.055023199154398746,0.07294919811599491,,,,,,,0.05,,2,50,100,recurring,1
2.1677697667037747e6,0.014103800000000001,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0132682,8.444380154335628e-16,rmse,0.0008356,1,0.06873427952495646,0.01663277925320086,0.027116652688173284,,,,,,,,,,,,recurring,2
,,,0.01,,rolling_ridge,,,,,rmse,,,0.17558692136461873,0.03210277922413782,0.052950595330829034,0.0087711,24,,,,,,,,,,recurring,2
,,,,,rls,,,,,rmse,,,0.23127616796757675,0.024148009645269617,0.0669423565421556,0.024224,,0.9,1.0e-6,,,,,,,,recurring,2
,2.1719115,,,,neural_gate,,,,,rmse,,1,0.06775931119892889,0.0185040533318642,0.02690423092278676,,,,,250,8,0.001,0.0,,,,recurring,2
,4.370242,,,,boosted_meta,,,,,rmse,,1,0.22616229572794566,0.06258159212724446,0.08436061640942832,,,,,,,0.05,,2,20,100,recurring,2
1.1879013023959305e6,0.002925,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0021921,9.269853250925684e-16,rmse,0.0007329,1,0.04602757429797669,0.013542697724874113,0.01798602560312693,,,,,,,,,,,,recurring,3
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.11282900546056444,0.019896750917679958,0.03552134577546176,0.0027608,24,,,,,,,,,,recurring,3
,,,,,rls,,,,,rmse,,,0.1066236345735799,0.019088025398332705,0.0340620674250729,0.0023714,,0.9,1.0e-6,,,,,,,,recurring,3
,2.0974127,,,,neural_gate,,,,,rmse,,1,0.04644388043113032,0.014161487136846559,0.01848304311081186,,,,,250,16,0.001,0.0,,,,recurring,3
,4.2337064,,,,boosted_meta,,,,,rmse,,1,0.15203445443047856,0.04085169837972323,0.05534867194309828,,,,,,,0.05,,2,20,100,recurring,3
2.8454501473205714e6,0.0130221,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0121675,6.520529958122937e-16,rmse,0.0008546,1,0.05639491272968334,0.012373979486835747,0.02026688205924249,,,,,,,,,,,,recurring,4
,,,0.001,,rolling_ridge,,,,,rmse,,,0.11684984786563282,0.019798284431568697,0.036516898033787215,0.0027037,24,,,,,,,,,,recurring,4
,,,,,rls,,,,,rmse,,,0.11972169406760648,0.022199834540458693,0.036797639469824665,0.002463,,0.98,0.0001,,,,,,,,recurring,4
,2.3358583,,,,neural_gate,,,,,rmse,,3,0.05859892239306031,0.013776057803121322,0.021421467288746946,,,,,250,16,0.003,0.0001,,,,recurring,4
,4.0378478,,,,boosted_meta,,,,,rmse,,1,0.14784323737761224,0.038425896453875986,0.053319201191279524,,,,,,,0.05,,2,50,100,recurring,4
1.0202260391846186e8,0.0103815,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0095213,7.301764128737308e-16,rmse,0.0008602,1,0.038367259839759194,0.008620169636852677,0.014214979639978621,,,,,,,,,,,,recurring,5
,,,1.0e-6,,rolling_ridge,,,,,rmse,,,0.05193883255905673,0.008026151054644106,0.016695319830829065,0.0027513,24,,,,,,,,,,recurring,5
,,,,,rls,,,,,rmse,,,0.047865578741097085,0.010766651750378992,0.01628835188617686,0.0078903,,0.99,1.0e-6,,,,,,,,recurring,5
,7.1738691,,,,neural_gate,,,,,rmse,,1,0.03918806160515749,0.007785967881316645,0.013941625988339996,,,,,250,16,0.003,0.0,,,,recurring,5
