condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,window,forgetting,ridge,epochs,hidden,learning_rate,weight_decay,max_depth,min_leaf,n_trees,regime,seed
54619.49099895113,0.310345,0,1.0,cholesky,710,quadratic_stacked_beta,0.140308,2.7554661347506703e-15,0.170037,7,0.3331980794092382,0.1340253100102528,0.16044244360865878,adaptive_ridge,,,,,,,,,,,,abrupt,18
31855.576265583848,0.3133588,0,2.0,cholesky,710,quadratic_stacked_beta,0.140308,2.583345168184052e-15,0.1730508,7,0.43824037296035895,0.19928283430862215,0.231178404324438,adaptive_ridge,,,,,,,,,,,,abrupt,18
1.112790176249394e7,0.788354,0,0.0,cholesky,1010,quadratic_stacked_beta,0.3820226,4.013539850179532e-15,0.4063314,10,0.11574733287581541,0.03948693318779658,0.04953721010148748,adaptive_ridge,,,,,,,,,,,,abrupt,18
1.1125373799796406e7,0.8310886,0,1.0e-6,cholesky,1010,quadratic_stacked_beta,0.3820226,3.9103160637805275e-15,0.449066,10,0.11574145469458795,0.03948535188419878,0.049535059714875374,adaptive_ridge,,,,,,,,,,,,abrupt,18
1.0881538810850445e7,0.7881271,0,0.0001,cholesky,1010,quadratic_stacked_beta,0.3820226,3.741878557682095e-15,0.4061045,10,0.11521136702643449,0.03935057843407927,0.049346465216160526,adaptive_ridge,,,,,,,,,,,,abrupt,18
9.118628203638155e6,0.8289356999999999,0,0.001,cholesky,1010,quadratic_stacked_beta,0.3820226,4.103604890679217e-15,0.4469131,10,0.11412120339953073,0.03944657678870169,0.049168053250741264,adaptive_ridge,,,,,,,,,,,,abrupt,18
3.7315188279695786e6,0.8976732,0,0.01,cholesky,1010,quadratic_stacked_beta,0.3820226,3.960583027099412e-15,0.5156506,10,0.14606318753509737,0.050197774849630054,0.06306786988420617,adaptive_ridge,,,,,,,,,,,,abrupt,18
601062.2419393967,0.7551684000000001,0,0.1,cholesky,1010,quadratic_stacked_beta,0.3820226,3.919762679753286e-15,0.3731458,10,0.19256341593217752,0.06897137617584237,0.08529378226065042,adaptive_ridge,,,,,,,,,,,,abrupt,18
76434.42077468816,0.7913699999999999,0,1.0,cholesky,1010,quadratic_stacked_beta,0.3820226,3.483853410184284e-15,0.4093474,10,0.34732141082174733,0.1371414392373849,0.16450505044319844,adaptive_ridge,,,,,,,,,,,,abrupt,18
44610.6740035047,0.8130392,0,2.0,cholesky,1010,quadratic_stacked_beta,0.3820226,3.4402011500790754e-15,0.4310166,10,0.45350849210024546,0.2022135499925273,0.23538538641194348,adaptive_ridge,,,,,,,,,,,,abrupt,18
,,,0.0,,,,,,,,0.09647176580818265,0.03223316278051129,0.040732469808756805,rolling_ridge,0.0094745,24,,,,,,,,,,abrupt,18
,,,1.0e-8,,,,,,,,0.09647167378452609,0.03223314695178623,0.04073245029847755,rolling_ridge,0.019122,24,,,,,,,,,,abrupt,18
,,,1.0e-6,,,,,,,,0.0964625672547687,0.032231580423052575,0.040730524909411106,rolling_ridge,0.0028598,24,,,,,,,,,,abrupt,18
,,,0.0001,,,,,,,,0.09577755707633112,0.03212650308123615,0.040594345606352465,rolling_ridge,0.0093165,24,,,,,,,,,,abrupt,18
,,,0.001,,,,,,,,0.09872340002885081,0.03344470430654655,0.042013715323697236,rolling_ridge,0.0098203,24,,,,,,,,,,abrupt,18
,,,0.01,,,,,,,,0.14374373802597037,0.048634087805633455,0.060946073102235925,rolling_ridge,0.0271569,24,,,,,,,,,,abrupt,18
,,,0.1,,,,,,,,0.18921406313634415,0.06826952060350525,0.08450003603763481,rolling_ridge,0.0030065,24,,,,,,,,,,abrupt,18
,,,1.0,,,,,,,,0.30151769568198267,0.11868172496778971,0.14255944484660085,rolling_ridge,0.0065903,24,,,,,,,,,,abrupt,18
,,,10.0,,,,,,,,0.6480603368188952,0.38236561868728486,0.41512747986597465,rolling_ridge,0.0094389,24,,,,,,,,,,abrupt,18
,,,0.0,,,,,,,,0.07756615958703438,0.027020009531784787,0.03348325754429627,rolling_ridge,0.0250678,72,,,,,,,,,,abrupt,18
,,,1.0e-8,,,,,,,,0.07756611858419431,0.027020008059144077,0.033483252132309065,rolling_ridge,0.0028925,72,,,,,,,,,,abrupt,18
,,,1.0e-6,,,,,,,,0.0775620600273781,0.027019862286507296,0.03348271777383018,rolling_ridge,0.0048827,72,,,,,,,,,,abrupt,18
,,,0.0001,,,,,,,,0.07720112687339611,0.02701153143958636,0.03344313572386422,rolling_ridge,0.0097366,72,,,,,,,,,,abrupt,18
,,,0.001,,,,,,,,0.07648889729182295,0.027686261842359162,0.03402586105085076,rolling_ridge,0.0096952,72,,,,,,,,,,abrupt,18
,,,0.01,,,,,,,,0.11325060564581094,0.04213905265449653,0.05103555108194918,rolling_ridge,0.0224851,72,,,,,,,,,,abrupt,18
,,,0.1,,,,,,,,0.19220601911803237,0.07228248736752131,0.0877007105557609,rolling_ridge,0.0081481,72,,,,,,,,,,abrupt,18
,,,1.0,,,,,,,,0.37634749236930704,0.14578302981198468,0.17743882756474225,rolling_ridge,0.0028537,72,,,,,,,,,,abrupt,18
,,,10.0,,,,,,,,0.7343232523665079,0.4024858109377643,0.4474205012202811,rolling_ridge,0.0033355,72,,,,,,,,,,abrupt,18
,,,0.0,,,,,,,,0.07596498130168426,0.02657433425492321,0.03285846403424401,rolling_ridge,0.0098033,168,,,,,,,,,,abrupt,18
,,,1.0e-8,,,,,,,,0.07596495767344409,0.026574329367676577,0.03285845753016714,rolling_ridge,0.0313291,168,,,,,,,,,,abrupt,18
,,,1.0e-6,,,,,,,,0.07596261872775019,0.026573845598058112,0.03285781445340803,rolling_ridge,0.0029902,168,,,,,,,,,,abrupt,18
,,,0.0001,,,,,,,,0.07576023338079846,0.02653602229950254,0.032801634649273825,rolling_ridge,0.0028397,168,,,,,,,,,,abrupt,18
,,,0.001,,,,,,,,0.07535022991065916,0.02676769118746586,0.03291246957225765,rolling_ridge,0.0090138,168,,,,,,,,,,abrupt,18
,,,0.01,,,,,,,,0.10459585903223118,0.03894956160808036,0.04741670762217599,rolling_ridge,0.0318981,168,,,,,,,,,,abrupt,18
,,,0.1,,,,,,,,0.1851576105969025,0.06967509708918193,0.08530091029787185,rolling_ridge,0.0030327,168,,,,,,,,,,abrupt,18
,,,1.0,,,,,,,,0.35273457820870746,0.15061592161210788,0.17837224418758513,rolling_ridge,0.0028409,168,,,,,,,,,,abrupt,18
,,,10.0,,,,,,,,0.8174908674962985,0.43296659617704797,0.4914306892759566,rolling_ridge,0.0113864,168,,,,,,,,,,abrupt,18
,,,0.0,,,,,,,,0.07300273804241299,0.025859344999805745,0.031869837448192787,rolling_ridge,0.0101241,336,,,,,,,,,,abrupt,18
,,,1.0e-8,,,,,,,,0.07300273534656107,0.025859346394782042,0.03186983688734706,rolling_ridge,0.0228746,336,,,,,,,,,,abrupt,18
,,,1.0e-6,,,,,,,,0.07300246846545938,0.025859484489702912,0.031869781838092914,rolling_ridge,0.0029594,336,,,,,,,,,,abrupt,18
,,,0.0001,,,,,,,,0.07298702482517731,0.02587470904002094,0.03186895406312058,rolling_ridge,0.0084677,336,,,,,,,,,,abrupt,18
,,,0.001,,,,,,,,0.07392829149677238,0.026253904187044784,0.03222906094399259,rolling_ridge,0.0099887,336,,,,,,,,,,abrupt,18
,,,0.01,,,,,,,,0.10383965879061523,0.036641398122385364,0.0451231321906617,rolling_ridge,0.0257836,336,,,,,,,,,,abrupt,18
,,,0.1,,,,,,,,0.18669183176217352,0.06804695998324031,0.08401188070381409,rolling_ridge,0.009555,336,,,,,,,,,,abrupt,18
,,,1.0,,,,,,,,0.3640873962996021,0.14660532529591908,0.1766010797014517,rolling_ridge,0.0029359,336,,,,,,,,,,abrupt,18
,,,10.0,,,,,,,,0.7637800534319419,0.42880753063727534,0.47827764123246436,rolling_ridge,0.0042151,336,,,,,,,,,,abrupt,18
,,,,,,,,,,,0.09063564037240741,0.030545818396592074,0.03828209139575044,rls,0.0315566,,0.9,1.0e-6,,,,,,,,abrupt,18
,,,,,,,,,,,0.09063564037240734,0.030545818396592074,0.03828209139575044,rls,0.003255,,0.9,0.0001,,,,,,,,abrupt,18
,,,,,,,,,,,0.09063564037240734,0.03054581839659208,0.03828209139575044,rls,0.0046767,,0.9,0.01,,,,,,,,abrupt,18
,,,,,,,,,,,0.09063564037240729,0.030545818396592084,0.03828209139575044,rls,0.0109344,,0.9,0.1,,,,,,,,abrupt,18
,,,,,,,,,,,0.08074203620225574,0.027747288623652177,0.034594024415352004,rls,0.026478,,0.95,1.0e-6,,,,,,,,abrupt,18
,,,,,,,,,,,0.08074203620225573,0.02774728862365218,0.034594024415352,rls,0.002909,,0.95,0.0001,,,,,,,,abrupt,18
,,,,,,,,,,,0.08074203620225572,0.027747288623652173,0.03459402441535199,rls,0.0026563,,0.95,0.01,,,,,,,,abrupt,18
,,,,,,,,,,,0.08074203620225581,0.027747288623652177,0.034594024415352,rls,0.0107983,,0.95,0.1,,,,,,,,abrupt,18
,,,,,,,,,,,0.0759209765864924,0.026658699672456175,0.03290180580734435,rls,0.0108707,,0.98,1.0e-6,,,,,,,,abrupt,18
,,,,,,,,,,,0.07592097658649247,0.026658699672456185,0.03290180580734436,rls,0.0230611,,0.98,0.0001,,,,,,,,abrupt,18
,,,,,,,,,,,0.07592097658649241,0.026658699672456185,0.03290180580734436,rls,0.0035993,,0.98,0.01,,,,,,,,abrupt,18
,,,,,,,,,,,0.07592097658649245,0.0266586996724562,0.03290180580734437,rls,0.0114174,,0.98,0.1,,,,,,,,abrupt,18
,,,,,,,,,,,0.07377156976622941,0.026176591531822866,0.03218019606046059,rls,0.008983,,0.99,1.0e-6,,,,,,,,abrupt,18
,,,,,,,,,,,0.07377156976622937,0.026176591531822908,0.03218019606046059,rls,0.0225657,,0.99,0.0001,,,,,,,,abrupt,18
,,,,,,,,,,,0.0737715697662213,0.026176591531826884,0.03218019606046099,rls,0.0096656,,0.99,0.01,,,,,,,,abrupt,18
,,,,,,,,,,,0.07377156976614793,0.02617659153186307,0.03218019606046453,rls,0.0026385,,0.99,0.1,,,,,,,,abrupt,18
,,,,,,,,,,,0.072980796227317,0.025787300477929497,0.031710235013559185,rls,0.0025259,,0.995,1.0e-6,,,,,,,,abrupt,18
,,,,,,,,,,,0.07298079622397279,0.025787300479516786,0.03171023501408449,rls,0.0098721,,0.995,0.0001,,,,,,,,abrupt,18
,,,,,,,,,,,0.07298079588954799,0.025787300638246056,0.03171023506661598,rls,0.0120533,,0.995,0.01,,,,,,,,abrupt,18
,,,,,,,,,,,0.07298079284932282,0.02578730208123834,0.03171023554419133,rls,0.0360908,,0.995,0.1,,,,,,,,abrupt,18
,1.8086372,,,,,,,,,1,0.07342619430069335,0.025964525175317544,0.03198609839576623,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,18
,1.2671308,,,,,,,,,1,0.07421178587774824,0.026601521118942175,0.03264054238531521,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,18
,1.2618277,,,,,,,,,1,0.07497994994499373,0.026337871576391343,0.03246222339153129,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,18
,1.276574,,,,,,,,,1,0.07370081207113867,0.02615642099038604,0.03217558469660364,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,18
,2.166047,,,,,,,,,1,0.07377324872460107,0.025785179617092452,0.03190257463083333,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,18
,1.8450557,,,,,,,,,1,0.07346048186536215,0.026240043675653555,0.032220613065669104,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,18
,1.7720819,,,,,,,,,1,0.07610010250111504,0.026619400011737644,0.032919492600084636,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,18
,1.6873757,,,,,,,,,1,0.07361935818838425,0.02608700087601732,0.03209265389900199,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,18
,1.8343216,,,,,,,,,3,0.07605836534008475,0.02664103117093477,0.03276238462316381,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,18
,1.5120155,,,,,,,,,3,0.0741867293503421,0.026508012098778285,0.032612567972136235,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,18
,1.5418565,,,,,,,,,3,0.08198169243145252,0.0285489079481642,0.035266562591315914,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,18
,1.7358519,,,,,,,,,3,0.07467071013959621,0.026349596020474837,0.0324466379403995,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,18
,2.4596865,,,,,,,,,3,0.08334234196224495,0.028302380201193654,0.035494278416877495,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,18
,2.3278518,,,,,,,,,3,0.07477098057785608,0.02650265611377663,0.032623517030817395,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,18
,2.3459481,,,,,,,,,3,0.10635657170863513,0.0344132287395606,0.04376627417335109,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,18
,2.7158147,,,,,,,,,3,0.07470817668811168,0.0263308258378285,0.03242323788624914,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,18
,2.226335,,,,,,,,,5,0.08804258203883393,0.02891578042367858,0.03623763333182815,neural_gate,,,,,250,8,0.001,0.0,,,,abrupt,18
,2.1263883,,,,,,,,,5,0.0747044745667983,0.02650959761061709,0.03267244071087777,neural_gate,,,,,250,8,0.001,0.0001,,,,abrupt,18
,2.0986085,,,,,,,,,5,0.10252735160678096,0.03258524280958644,0.041373091168809634,neural_gate,,,,,250,8,0.003,0.0,,,,abrupt,18
,2.1792268,,,,,,,,,5,0.07453010554839574,0.026145675464885228,0.03233989873279682,neural_gate,,,,,250,8,0.003,0.0001,,,,abrupt,18
,3.6317238,,,,,,,,,5,0.09097160693443782,0.031270792773969096,0.039113887489903625,neural_gate,,,,,250,16,0.001,0.0,,,,abrupt,18
,3.1116721,,,,,,,,,5,0.07411407314731674,0.026202477993060056,0.03231642490597527,neural_gate,,,,,250,16,0.001,0.0001,,,,abrupt,18
,2.85949,,,,,,,,,5,0.1229968016798498,0.03880067993245912,0.0497354617885684,neural_gate,,,,,250,16,0.003,0.0,,,,abrupt,18
,2.9601561,,,,,,,,,5,0.07447384959759293,0.026094729318929605,0.03227800190874559,neural_gate,,,,,250,16,0.003,0.0001,,,,abrupt,18
,2.0335338,,,,,,,,,1,0.16632105860137678,0.04728983554603147,0.06246193022974144,boosted_meta,,,,,,,0.05,,1,20,100,abrupt,18
,2.3324392,,,,,,,,,1,0.16632105860137678,0.04728983554603147,0.06246193022974144,boosted_meta,,,,,,,0.05,,1,50,100,abrupt,18
,4.3679548,,,,,,,,,1,0.09358586852532362,0.02992594764999563,0.0384992547659612,boosted_meta,,,,,,,0.05,,2,20,100,abrupt,18
,4.231755,,,,,,,,,1,0.09358586852532362,0.02992594764999563,0.0384992547659612,boosted_meta,,,,,,,0.05,,2,50,100,abrupt,18
,8.4536237,,,,,,,,,5,0.16632105860137678,0.04728983554603147,0.06246193022974144,boosted_meta,,,,,,,0.05,,1,20,100,abrupt,18
,7.665983,,,,,,,,,5,0.16632105860137678,0.04728983554603147,0.06246193022974144,boosted_meta,,,,,,,0.05,,1,50,100,abrupt,18
,14.4196328,,,,,,,,,5,0.09358586852532362,0.02992594764999563,0.0384992547659612,boosted_meta,,,,,,,0.05,,2,20,100,abrupt,18
,23.373124,,,,,,,,,5,0.09358586852532362,0.02992594764999563,0.0384992547659612,boosted_meta,,,,,,,0.05,,2,50,100,abrupt,18
32175.98133298453,0.0070428999999999995,0,0.0,cholesky,110,quadratic_stacked_beta,0.0057249,6.354062638858724e-16,0.001318,1,0.1632354409580687,0.05313547675338929,0.06750412205220623,adaptive_ridge,,,,,,,,,,,,abrupt,19
32174.32664652513,0.0069453,0,1.0e-6,cholesky,110,quadratic_stacked_beta,0.0057249,6.944356132950062e-16,0.0012204,1,0.1632347231958275,0.05313529171618535,0.06750385888805804,adaptive_ridge,,,,,,,,,,,,abrupt,19
32011.386606987755,0.0069604,0,0.0001,cholesky,110,quadratic_stacked_beta,0.0057249,7.35719111393766e-16,0.0012355,1,0.16316391786063492,0.053117283413091604,0.06747821964514296,adaptive_ridge,,,,,,,,,,,,abrupt,19
30605.278973861266,0.0069615,0,0.001,cholesky,110,quadratic_stacked_beta,0.0057249,5.750418625236549e-16,0.0012366,1,0.16254235934890798,0.05298493488231253,0.06728056771664358,adaptive_ridge,,,,,,,,,,,,abrupt,19
21350.037037655915,0.0070294,0,0.01,cholesky,110,quadratic_stacked_beta,0.0057249,8.583568822392523e-16,0.0013045,1,0.16000760297839228,0.05339454540896118,0.06741768263378181,adaptive_ridge,,,,,,,,,,,,abrupt,19
5447.15847314718,0.0069995,0,0.1,cholesky,110,quadratic_stacked_beta,0.0057249,4.763987800344846e-16,0.0012746,1,0.19132399593815186,0.0666274366059368,0.08348993710556765,adaptive_ridge,,,,,,,,,,,,abrupt,19
753.8114648772479,0.0070325,0,1.0,cholesky,110,quadratic_stacked_beta,0.0057249,6.488677451544471e-16,0.0013076,1,0.3184399618408677,0.12907419988170807,0.15365556234416505,adaptive_ridge,,,,,,,,,,,,abrupt,19
442.4685602006001,0.0071453,0,2.0,cholesky,110,quadratic_stacked_beta,0.0057249,6.940129784323064e-16,0.0014204,1,0.41014707033739234,0.19491066712396257,0.22282265821297279,adaptive_ridge,,,,,,,,,,,,abrupt,19
53519.31164132026,0.0439937,0,0.0,cholesky,210,quadratic_stacked_beta,0.0397038,9.269926292219893e-16,0.0042899,2,0.16659696216295758,0.05497417576122108,0.06941240390904783,adaptive_ridge,,,,,,,,,,,,abrupt,19
53516.16203536903,0.06515119999999999,0,1.0e-6,cholesky,210,quadratic_stacked_beta,0.0397038,1.1688461353339043e-15,0.0254474,2,0.1665959584047183,0.0549739330121493,0.06941207962582409,adaptive_ridge,,,,,,,,,,,,abrupt,19
53206.27711887616,0.043766599999999996,0,0.0001,cholesky,210,quadratic_stacked_beta,0.0397038,8.891959704190146e-16,0.0040628,2,0.1664969723834688,0.05495000831811664,0.06938045750508993,adaptive_ridge,,,,,,,,,,,,abrupt,19
50553.472673260956,0.043958,0,0.001,cholesky,210,quadratic_stacked_beta,0.0397038,8.803666095074094e-16,0.0042542,2,0.16575248448667107,0.05476289662372518,0.06913405845972899,adaptive_ridge,,,,,,,,,,,,abrupt,19
33974.00602417797,0.0438481,0,0.01,cholesky,210,quadratic_stacked_beta,0.0397038,9.14189808166518e-16,0.0041443,2,0.16332524680651836,0.05471611153342067,0.06905692201988042,adaptive_ridge,,,,,,,,,,,,abrupt,19
8260.804679944133,0.043863599999999996,0,0.1,cholesky,210,quadratic_stacked_beta,0.0397038,8.615190261574203e-16,0.0041598,2,0.19393271948191604,0.06755676289281423,0.08450875167017409,adaptive_ridge,,,,,,,,,,,,abrupt,19
1131.8607559908153,0.0440999,0,1.0,cholesky,210,quadratic_stacked_beta,0.0397038,9.534550590195646e-16,0.0043961,2,0.31857597542955546,0.1294927530994445,0.1541734304963081,adaptive_ridge,,,,,,,,,,,,abrupt,19
663.9103721275329,0.0439267,0,2.0,cholesky,210,quadratic_stacked_beta,0.0397038,9.276278683233188e-16,0.0042229,2,0.41085148188684784,0.19539848657830172,0.2233181401130752,adaptive_ridge,,,,,,,,,,,,abrupt,19
73315.20751761619,0.0376958,0,0.0,cholesky,310,quadratic_stacked_beta,0.0196529,1.1019741277293046e-15,0.0180429,3,0.1717538331567168,0.0570377018388938,0.07198732657756722,adaptive_ridge,,,,,,,,,,,,abrupt,19
73310.60001764161,0.0366212,0,1.0e-6,cholesky,310,quadratic_stacked_beta,0.0196529,1.2079437736161697e-15,0.0169683,3,0.17175262592144427,0.05703738148782805,0.07198681688114932,adaptive_ridge,,,,,,,,,,,,abrupt,19
72857.65743389764,0.0366796,0,0.0001,cholesky,310,quadratic_stacked_beta,0.0196529,1.1529815147112416e-15,0.0170267,3,0.1716336002906407,0.057005810916901586,0.07193703287060947,adaptive_ridge,,,,,,,,,,,,abrupt,19
69009.62601665845,0.0363107,0,0.001,cholesky,310,quadratic_stacked_beta,0.0196529,1.4121101948047918e-15,0.0166578,3,0.17062406307008046,0.05676027012833044,0.0715417217730317,adaptive_ridge,,,,,,,,,,,,abrupt,19
45806.47301855102,0.0357385,0,0.01,cholesky,310,quadratic_stacked_beta,0.0196529,1.3290851962497662e-15,0.0160856,3,0.16653510853555958,0.05632592990923052,0.07080366578138886,adaptive_ridge,,,,,,,,,,,,abrupt,19
11085.56154548779,0.0369471,0,0.1,cholesky,310,quadratic_stacked_beta,0.0196529,1.2581855615002206e-15,0.0172942,3,0.19600477793161647,0.06883758254083049,0.0857066857008065,adaptive_ridge,,,,,,,,,,,,abrupt,19
1523.04052927607,0.0366442,0,1.0,cholesky,310,quadratic_stacked_beta,0.0196529,1.1486463341942363e-15,0.0169913,3,0.3195638670683406,0.12995574293022882,0.15474222199424606,adaptive_ridge,,,,,,,,,,,,abrupt,19
893.5386676708438,0.062408,0,2.0,cholesky,310,quadratic_stacked_beta,0.0196529,1.1030362365261589e-15,0.0427551,3,0.4131086325055837,0.19587736172833847,0.223760279393504,adaptive_ridge,,,,,,,,,,,,abrupt,19
139946.36742164358,0.2081202,0,0.0,cholesky,510,quadratic_stacked_beta,0.1250601,1.827048244226364e-15,0.0830601,5,0.1743139094147692,0.05959245469355749,0.07486296878274096,adaptive_ridge,,,,,,,,,,,,abrupt,19
139935.14290532537,0.1756416,0,1.0e-6,cholesky,510,quadratic_stacked_beta,0.1250601,1.8202434917354103e-15,0.0505815,5,0.17431159163036256,0.05959167008184702,0.0748619919190387,adaptive_ridge,,,,,,,,,,,,abrupt,19
138833.4904226185,0.22727930000000002,0,0.0001,cholesky,510,quadratic_stacked_beta,0.1250601,1.8346496909016017e-15,0.1022192,5,0.17408353936738227,0.059515836256195415,0.07476665456878276,adaptive_ridge,,,,,,,,,,,,abrupt,19
129615.22592594508,0.17678480000000002,0,0.001,cholesky,510,quadratic_stacked_beta,0.1250601,1.6531962508247259e-15,0.0517247,5,0.172199510443172,0.058918152521347016,0.07401387900874674,adaptive_ridge,,,,,,,,,,,,abrupt,19
79108.21267883832,0.27339199999999997,0,0.01,cholesky,510,quadratic_stacked_beta,0.1250601,1.9953175589740827e-15,0.1483319,5,0.16664228039536688,0.05728322887422164,0.07216602360813303,adaptive_ridge,,,,,,,,,,,,abrupt,19
17212.625280194283,0.17718710000000001,0,0.1,cholesky,510,quadratic_stacked_beta,0.1250601,1.5105462639426457e-15,0.052127,5,0.19807573788501476,0.07010950087667109,0.08721657733157406,adaptive_ridge,,,,,,,,,,,,abrupt,19
2312.8339511844906,0.1805101,0,1.0,cholesky,510,quadratic_stacked_beta,0.1250601,1.5765427595069523e-15,0.05545,5,0.32064054657922936,0.13161156062591314,0.1563862979687284,adaptive_ridge,,,,,,,,,,,,abrupt,19
1355.5131224232473,0.31471910000000003,0,2.0,cholesky,510,quadratic_stacked_beta,0.1250601,1.4007800766979594e-15,0.189659,5,0.41243751269756757,0.1971075615108029,0.22522498763679039,adaptive_ridge,,,,,,,,,,,,abrupt,19
216790.70672959488,0.32717609999999997,0,0.0,cholesky,710,quadratic_stacked_beta,0.1187975,2.104324150557857e-15,0.2083786,7,0.1905587790087596,0.06422137598599327,0.08018273194982678,adaptive_ridge,,,,,,,,,,,,abrupt,19
216769.63147483094,0.3509612,0,1.0e-6,cholesky,710,quadratic_stacked_beta,0.1187975,2.50595381801521e-15,0.2321637,7,0.19055386411328365,0.06422007129791744,0.08018116589045313,adaptive_ridge,,,,,,,,,,,,abrupt,19
214705.0512090458,0.4176418,0,0.0001,cholesky,710,quadratic_stacked_beta,0.1187975,2.183093151459935e-15,0.2988443,7,0.1900710521177014,0.0640919226663325,0.08002856789974858,adaptive_ridge,,,,,,,,,,,,abrupt,19
197722.6796392795,0.2899537,0,0.001,cholesky,710,quadratic_stacked_beta,0.1187975,2.166538193802809e-15,0.1711562,7,0.18627721161788077,0.06305886288479974,0.0788397806438288,adaptive_ridge,,,,,,,,,,,,abrupt,19
112688.53118632668,0.2642872,0,0.01,cholesky,710,quadratic_stacked_beta,0.1187975,2.3347765321187868e-15,0.1454897,7,0.17498422127151955,0.06036333331365581,0.07576224620130174,adaptive_ridge,,,,,,,,,,,,abrupt,19
22862.99813886428,0.3079121,0,0.1,cholesky,710,quadratic_stacked_beta,0.1187975,2.382865602424442e-15,0.1891146,7,0.20574670780352944,0.07224996582027532,0.08985747326694425,adaptive_ridge,,,,,,,,,,,,abrupt,19
3033.4671292584717,0.2854735,0,1.0,cholesky,710,quadratic_stacked_beta,0.1187975,2.1158921157388256e-15,0.166676,7,0.3278460753348614,0.13290598012196303,0.1581350073244542,adaptive_ridge,,,,,,,,,,,,abrupt,19
1776.4175904808174,0.28648070000000003,0,2.0,cholesky,710,quadratic_stacked_beta,0.1187975,1.8776716940257624e-15,0.1676832,7,0.4183815054268063,0.19825564789178157,0.22670882783262192,adaptive_ridge,,,,,,,,,,,,abrupt,19
419196.8229725127,0.8647058000000001,0,0.0,cholesky,1010,quadratic_stacked_beta,0.2229317,3.280048800445219e-15,0.6417741,10,0.22875632201907264,0.07486247948478479,0.0943559415951199,adaptive_ridge,,,,,,,,,,,,abrupt,19
419129.38349779777,0.6852435,0,1.0e-6,cholesky,1010,quadratic_stacked_beta,0.2229317,3.1792840141110014e-15,0.4623118,10,0.22874572418006991,0.07485910774512765,0.09435191435849095,adaptive_ridge,,,,,,,,,,,,abrupt,19
412576.1724530665,0.6684485,0,0.0001,cholesky,1010,quadratic_stacked_beta,0.2229317,3.0792132087098208e-15,0.4455168,10,0.2277093006162827,0.07453206195690805,0.0939615257553728,adaptive_ridge,,,,,,,,,,,,abrupt,19
362259.75405448134,0.6694728000000001,0,0.001,cholesky,1010,quadratic_stacked_beta,0.2229317,3.3234128263144773e-15,0.4465411,10,0.2196412078375395,0.07206260257960367,0.09104322791009284,adaptive_ridge,,,,,,,,,,,,abrupt,19
171930.67885194623,0.7028187,0,0.01,cholesky,1010,quadratic_stacked_beta,0.2229317,2.765545191417427e-15,0.479887,10,0.1951087054533614,0.06547887397284394,0.08308842554726832,adaptive_ridge,,,,,,,,,,,,abrupt,19
30488.23153616878,0.9326783999999999,0,0.1,cholesky,1010,quadratic_stacked_beta,0.2229317,2.936033191730229e-15,0.7097467,10,0.21646381041666524,0.07387818206009475,0.09320648884386537,adaptive_ridge,,,,,,,,,,,,abrupt,19
3953.9725598593764,0.6657231,0,1.0,cholesky,1010,quadratic_stacked_beta,0.2229317,2.576030922915264e-15,0.4427914,10,0.33391960824691597,0.13381936369718578,0.15971220619576196,adaptive_ridge,,,,,,,,,,,,abrupt,19
2312.9931298256106,0.6831344,0,2.0,cholesky,1010,quadratic_stacked_beta,0.2229317,2.631668851417165e-15,0.4602027,10,0.42612371124738546,0.19909798550385377,0.2278969080214278,adaptive_ridge,,,,,,,,,,,,abrupt,19
,,,0.0,,,,,,,,0.20166471708692565,0.06593387790016852,0.08400050357727898,rolling_ridge,0.0105499,24,,,,,,,,,,abrupt,19
,,,1.0e-8,,,,,,,,0.2016646628079388,0.06593386395267062,0.08400048575786268,rolling_ridge,0.010393,24,,,,,,,,,,abrupt,19
,,,1.0e-6,,,,,,,,0.2016592897164524,0.0659324833427706,0.08399872205084083,rolling_ridge,0.0105777,24,,,,,,,,,,abrupt,19
,,,0.0001,,,,,,,,0.20118380974468686,0.06579848967169308,0.08382640480302188,rolling_ridge,0.0104579,24,,,,,,,,,,abrupt,19
,,,0.001,,,,,,,,0.1975962021559716,0.06485126708161906,0.08255880155855166,rolling_ridge,0.0105341,24,,,,,,,,,,abrupt,19
