condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,window,forgetting,ridge,eta,gamma,seed,share,C,epsilon,variance_forgetting,regime
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1454476433457973,0.04950752994604025,0.06245444527581194,0.004831,336,,,,,12,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.14385797202172354,0.04896228538739578,0.06168318522716362,0.0025071,,0.995,0.1,,,12,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.21533886798503346,0.07804651391803968,0.09683236706154187,0.0009252,336,,,1.0,,12,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5707886968129785,0.17721568773512184,0.22578622445592667,0.0013833,,,,,0.1,12,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.18632314657870575,0.066883780229375,0.08294931925033926,0.0021003,,,,0.1,,12,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.15559510911680602,0.05216309582345252,0.06550394424837874,0.0001407,,,,,,12,,0.01,0.1,,persistent_bias
,,,,,dma,,,,,rmse,,,0.28827721957317387,0.09751845368625328,0.12316874381369394,0.0014769,,0.9,,,,12,,,,0.995,persistent_bias
9.066815720697519e8,0.0052637,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0036531,9.284644544126214e-16,rmse,0.0016106,1,0.01849926887317055,0.006321311054975869,0.007897965295904898,,,,,,,13,,,,,persistent_bias
,0.0001372,,0.0,,static_ridge,,,,,rmse,,,0.018094414175067238,0.006135293399730953,0.007700472454401712,,,,,,,13,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.018490699569412402,0.006278641480788802,0.007852164969880298,0.0118413,336,,,,,13,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.018465563457954918,0.006238105744396455,0.007801967115179602,0.0024682,,0.995,1.0e-6,,,13,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.1967817494872488,0.07000938753602369,0.08688576723767838,0.0379566,0,,,1.0,,13,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5325224797347632,0.14432010352841423,0.18399340853917767,0.0010844,,,,,0.1,13,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.11957841908123548,0.05005695754189325,0.05921403941659386,0.0008367,,,,0.25,,13,0.02,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.04700367905279976,0.014655788440778337,0.018728845174046334,0.000167,,,,,,13,,0.1,0.0,,persistent_bias
,,,,,dma,,,,,rmse,,,0.11329765234211871,0.0911612468775544,0.09189871625519233,0.0014793,,0.9,,,,13,,,,0.995,persistent_bias
2.298914707811206e7,0.0045987,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0037615,1.1169248504160126e-15,rmse,0.0008372,1,0.22279863318851206,0.08064059223808767,0.1001784903649412,,,,,,,14,,,,,persistent_bias
,9.18e-5,,0.0001,,static_ridge,,,,,rmse,,,0.21465277708808939,0.07847051562550306,0.09695276985618971,,,,,,,14,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.22131209531149487,0.057796091503588005,0.08023105377588229,0.0057084,24,,,,,14,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.20537179517032073,0.05441605330967037,0.07503808871028168,0.009003,,0.9,1.0e-6,,,14,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.31518693710658424,0.1165795959186233,0.1424351676743701,0.0018528,0,,,0.01,,14,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6350621019451299,0.25872411862380773,0.28407707553699957,0.001209,,,,,0.2,14,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.3153398121724713,0.11699517534216723,0.14281080996306075,0.0015643,,,,0.01,,14,0.1,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.23998044363486787,0.07146544253965544,0.0942567789141797,0.0001864,,,,,,14,,0.1,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.39031327907298163,0.1933078821200527,0.21088219737146932,0.0014495,,0.9,,,,14,,,,0.995,persistent_bias
5.047458458395703e6,0.0050149,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0041256,7.06982822894548e-16,rmse,0.0008893,1,0.032190786160062226,0.010590675856951589,0.01343539202570894,,,,,,,15,,,,,persistent_bias
,8.52e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.03111370666836578,0.010223490690130324,0.013008776349532153,,,,,,,15,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.03193541097168495,0.010400861119901971,0.01321491835057844,0.0248935,336,,,,,15,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.03191003062486573,0.010433138221443075,0.013248991696560864,0.0024476,,0.995,1.0e-6,,,15,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.35640728682587935,0.17501738686947904,0.19526648303405264,0.0009294,336,,,1.0,,15,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5695642913783905,0.06347779917722947,0.15359383143743432,0.0011015,,,,,0.1,15,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.03396690080070544,0.011316829326353152,0.014331723156359985,0.0008733,,,,1.0,,15,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.0372785534031211,0.012787475694384771,0.015902652118400928,0.0001821,,,,,,15,,0.01,0.01,,persistent_bias
,,,,,dma,,,,,rmse,,,0.0409083492441798,0.014657353952999257,0.017983104722024183,0.0013108,,0.995,,,,15,,,,0.995,persistent_bias
518880.57376136445,0.0041182,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0032885,6.905980783029543e-16,rmse,0.0008297,1,0.10475614943937595,0.036513513242298956,0.04527397536789043,,,,,,,16,,,,,persistent_bias
,9.3e-5,,0.0,,static_ridge,,,,,rmse,,,0.10218582693676506,0.035617889168332244,0.044281230050771836,,,,,,,16,,,,,persistent_bias
,,,1.0e-6,,rolling_ridge,,,,,rmse,,,0.10385800689271747,0.03616633258417679,0.045118593888088414,0.002596,336,,,,,16,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.1030217910388729,0.035859325793456985,0.04464448612956165,0.0022747,,0.995,1.0e-6,,,16,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.2496602240892309,0.09784393816210227,0.11770453723869041,0.0008615,336,,,1.0,,16,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6192010972459584,0.19437307032763307,0.24182347455247244,0.0010973,,,,,0.1,16,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.20660415863480971,0.07668916864434351,0.09314320956998795,0.0010306,,,,0.05,,16,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.11222426106080491,0.0388267093045674,0.0486209964513419,0.0001708,,,,,,16,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.3160768501767574,0.1335797510739295,0.15573289493271025,0.0014686,,0.9,,,,16,,,,0.995,persistent_bias
2.500734700599207e10,0.0055011,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.004553,7.939720810146454e-16,rmse,0.0009481,1,0.0029666918358251105,0.0010410898763670083,0.0012982514789483153,,,,,,,17,,,,,persistent_bias
,0.0001776,,0.0,,static_ridge,,,,,rmse,,,0.0028706048831535127,0.0010291951991356393,0.0012766221765175747,,,,,,,17,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.002908485093332228,0.0010467876711317179,0.0012955834079735847,0.0126972,336,,,,,17,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.002888316867255477,0.0010401924323226426,0.0012903988683303411,0.0078597,,0.995,0.1,,,17,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.21281273581063664,0.07937855756890486,0.09677413138614017,0.0010191,72,,,1.0,,17,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5527922691133564,0.15002619262018543,0.18909132976241544,0.0239387,,,,,0.1,17,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1852031327807699,0.0739372303258169,0.08831296859596514,0.0008325,,,,0.05,,17,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.07568008973188776,0.023536160889284705,0.030164063949379417,0.0001502,,,,,,17,,1.0,0.0,,persistent_bias
,,,,,dma,,,,,rmse,,,0.15549464005861288,0.11184961914644896,0.11458580993027653,0.0024292,,0.9,,,,17,,,,0.995,persistent_bias
927374.6673565926,0.0045950999999999995,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0037397,7.529019643645018e-16,rmse,0.0008554,1,0.07269776956591963,0.025814473085842636,0.032012818896189905,,,,,,,18,,,,,persistent_bias
,0.0001009,,0.0,,static_ridge,,,,,rmse,,,0.07316206851497782,0.0254582970457493,0.03147715858208943,,,,,,,18,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.07298702482517731,0.02587470904002094,0.03186895406312058,0.0109278,336,,,,,18,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.072980796227317,0.025787300477929497,0.031710235013559185,0.0073877,,0.995,1.0e-6,,,18,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.2762838501165232,0.10977712363367811,0.131407539872133,0.0057353,0,,,1.0,,18,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6540183514730137,0.21050136337053352,0.2505885619951183,0.0011196,,,,,0.1,18,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.12520527617136307,0.04739353172007493,0.057831195537714125,0.0009722,,,,0.1,,18,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.084194979400819,0.030516656855520265,0.03780599212172012,0.0001699,,,,,,18,,0.1,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.223821838862943,0.15079270056927876,0.15688412687566655,0.0067547,,0.9,,,,18,,,,0.995,persistent_bias
30605.278973861266,0.0047375,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0038186,5.750418625236549e-16,rmse,0.0009189,1,0.16254235934890798,0.05298493488231253,0.06728056771664358,,,,,,,19,,,,,persistent_bias
,0.0001362,,0.001,,static_ridge,,,,,rmse,,,0.15533361383705396,0.05190725005791426,0.06556688181190112,,,,,,,19,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1610172687163871,0.05284972833392296,0.06679291246244314,0.0038866,336,,,,,19,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.1573216623697441,0.052268921447279126,0.06591236842727792,0.0082093,,0.995,0.1,,,19,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.22821771997354787,0.08131722148104745,0.1009018963040619,0.0008085,0,,,1.0,,19,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6204998738365741,0.21110792949141396,0.2600680660374753,0.0011065,,,,,0.1,19,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.18509761514484196,0.06429432044701662,0.08009541640499775,0.0009371,,,,0.05,,19,0.005,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.16553539554241845,0.05391726549794541,0.06891790310676242,0.0001651,,,,,,19,,0.01,0.1,,persistent_bias
,,,,,dma,,,,,rmse,,,0.3367690615191531,0.10796282998832869,0.1360678146316351,0.0015961,,0.9,,,,19,,,,0.995,persistent_bias
188269.81971660675,0.0073192,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0058202,8.083923074757517e-16,rmse,0.001499,1,0.10522385141240934,0.036121366184082765,0.045321798050457066,,,,,,,20,,,,,persistent_bias
,0.0001275,,0.0001,,static_ridge,,,,,rmse,,,0.10455190669420242,0.035367327727280594,0.044494279894248825,,,,,,,20,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.10541972653289726,0.035827882120889984,0.0450529319576222,0.0090984,336,,,,,20,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.10504751414668054,0.03552096410657868,0.04480179053529749,0.0025586,,0.995,1.0e-6,,,20,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.22077896449964424,0.07600254522936127,0.09483581359345475,0.0010012,336,,,1.0,,20,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5765323041120851,0.21052972581581147,0.24677140092587918,0.0010662,,,,,0.1,20,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1860276686888693,0.0732359400364675,0.08775626631770717,0.0019642,,,,0.1,,20,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.11701813044223267,0.03910135896947122,0.04903440542082847,0.0002423,,,,,,20,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.2566592159670699,0.10316379117834315,0.12353256125866964,0.0027328,,0.9,,,,20,,,,0.995,persistent_bias
116662.12202033124,0.0200875,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0191991,6.50667003946661e-16,rmse,0.0008884,1,0.15288562147555662,0.0528143072079624,0.0659886561988991,,,,,,,21,,,,,persistent_bias
,8.77e-5,,0.001,,static_ridge,,,,,rmse,,,0.1459327403168122,0.05040782984270499,0.06292329526729794,,,,,,,21,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1492557466906571,0.052778336742760626,0.06548120239891968,0.0086656,336,,,,,21,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.145468761058374,0.051251490579767245,0.06367202464866176,0.0090243,,0.995,0.1,,,21,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.27046803400979125,0.12888230276724716,0.14473290541721215,0.0007194,0,,,1.0,,21,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5932172970778677,0.18336211132202662,0.22923869848835993,0.0012546,,,,,0.1,21,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.20881152233089517,0.08930788375065725,0.10455941909740972,0.0010371,,,,0.05,,21,0.005,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.15190784474394298,0.053066299685280316,0.06574358635726585,0.0001442,,,,,,21,,0.01,0.1,,persistent_bias
,,,,,dma,,,,,rmse,,,0.28306912214401736,0.11140279070106811,0.13386116580068205,0.0013085,,0.9,,,,21,,,,0.995,persistent_bias
1.15661323791004e7,0.0051335,0,0.0001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.004077,6.048528837000163e-16,rmse,0.0010565,1,0.05965844135056877,0.020265376944305417,0.025393152637595427,,,,,,,22,,,,,persistent_bias
,9.13e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.058218160901590384,0.019605325558333612,0.024756476247418398,,,,,,,22,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.05890832901806506,0.019923384884312802,0.025064563454069117,0.0087356,336,,,,,22,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.05868382127232264,0.019822247296573666,0.02486651843408677,0.0106993,,0.995,0.1,,,22,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.16658000233783476,0.05793848310949949,0.07237982017227025,0.0008053,0,,,1.0,,22,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.41697956774724415,0.08531817342135886,0.13431575485202507,0.0010402,,,,,0.1,22,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.07981527057920546,0.027281990342115446,0.03409772096016636,0.0010204,,,,0.1,,22,0.005,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.07389582991207305,0.023377779354381144,0.029927731726198947,0.0002041,,,,,,22,,0.01,0.01,,persistent_bias
,,,,,dma,,,,,rmse,,,0.10010419677683585,0.03417741212929996,0.04288401285160859,0.0015558,,0.9,,,,22,,,,0.9,persistent_bias
691146.1066744322,0.0042155000000000005,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0033332,7.11904814469955e-16,rmse,0.0008823,1,0.08499395485358256,0.028857784242823693,0.036165748655746885,,,,,,,23,,,,,persistent_bias
,9.81e-5,,0.0,,static_ridge,,,,,rmse,,,0.08285544660357068,0.028091329039921335,0.03513101766343342,,,,,,,23,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.08438616636233834,0.028820899574463894,0.03582300738600271,0.0056676,336,,,,,23,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.0840610435869247,0.02863081542353919,0.03568578962173307,0.0091822,,0.995,1.0e-6,,,23,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.24825824224813695,0.08728338545949481,0.10879549631206567,0.0019707,168,,,0.01,,23,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.7427600099622574,0.3632922767709817,0.389499424786818,0.0010541,,,,,0.2,23,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.24883933329063673,0.08757095805239473,0.10916639228217791,0.0009487,,,,0.01,,23,0.1,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.09147257739558758,0.03156718797955493,0.03917037583203863,0.0001629,,,,,,23,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.4534299540080447,0.2719839276272488,0.2877378707099929,0.0015406,,0.9,,,,23,,,,0.98,persistent_bias
1.8404055766582455e7,0.005258499999999999,0,1.0e-6,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0043979,6.585006658909208e-16,rmse,0.0008606,1,0.0817467059705805,0.027225450319355502,0.03448624770632108,,,,,,,24,,,,,persistent_bias
,0.0001458,,0.0,,static_ridge,,,,,rmse,,,0.078585510005693,0.026493943590038448,0.03357101436546541,,,,,,,24,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.0807416067216668,0.026609425290434915,0.03393049498951156,0.0358404,72,,,,,24,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.07922223175596767,0.026564791784844402,0.03370967772016801,0.0210712,,0.995,0.1,,,24,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.3079647107168986,0.1460223882703541,0.16343342786102855,0.0010467,336,,,1.0,,24,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5318890828348681,0.1837890389683901,0.2168978000465577,0.001082,,,,,0.05,24,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1653366180757722,0.07530801223589938,0.08589218715739377,0.0084942,,,,0.5,,24,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.09309498378304848,0.030188438427603614,0.03834770834788477,0.0001558,,,,,,24,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.23004577030795212,0.07786042028515915,0.09749155490941841,0.0015491,,0.9,,,,24,,,,0.995,persistent_bias
6.568384925252354e9,0.006188000000000001,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0053905,7.6407431016527e-16,rmse,0.0007975,1,0.008641637155250313,0.002962160113987835,0.0037230760582808724,,,,,,,25,,,,,persistent_bias
,0.0001205,,0.0,,static_ridge,,,,,rmse,,,0.008431030823137535,0.0029020234582116384,0.0036516137044763385,,,,,,,25,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.008468582251990611,0.0029700487599183746,0.0037257854386699247,0.011645,336,,,,,25,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.008421064787162957,0.0029551543834789532,0.0037024004700971793,0.0094441,,0.995,1.0e-6,,,25,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.2712105363659625,0.1292827714034772,0.1463780683819619,0.000776,0,,,1.0,,25,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5125951059539869,0.16716194834570827,0.20113775468594622,0.0012056,,,,,0.1,25,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1356293353636682,0.04867228714443505,0.06054792216806013,0.0010931,,,,0.25,,25,0.02,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.08110707844481237,0.025581104339620016,0.032742007377537616,0.0001795,,,,,,25,,1.0,0.0,,persistent_bias
,,,,,dma,,,,,rmse,,,0.2364884960626453,0.07896232896584804,0.09991631829150709,0.0073296,,0.9,,,,25,,,,0.9,persistent_bias
28976.790134188846,0.010837000000000001,0,0.01,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0099287,5.862954748986762e-16,rmse,0.0009083,1,0.1278301969022022,0.04425457086823014,0.055539878207966895,,,,,,,26,,,,,persistent_bias
,9.62e-5,,0.001,,static_ridge,,,,,rmse,,,0.12357451667673965,0.04289862232723099,0.053768242184151716,,,,,,,26,,,,,persistent_bias
,,,0.001,,rolling_ridge,,,,,rmse,,,0.1256724606629135,0.04353128991484974,0.05456585953757429,0.0311768,336,,,,,26,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.12487370434546032,0.04336976496135871,0.054343725828602536,0.0091751,,0.995,0.1,,,26,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.17263247684152483,0.05829878531545552,0.07349637511526509,0.0012273,0,,,1.0,,26,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5861695794914985,0.1489781965586686,0.2051447679181853,0.0011803,,,,,0.2,26,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.16336800164027193,0.054823403496765045,0.06895844540821054,0.0009608,,,,0.05,,26,0.02,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.12917994902014437,0.04492317058005919,0.05628712177848052,0.0002029,,,,,,26,,0.001,0.01,,persistent_bias
,,,,,dma,,,,,rmse,,,0.2802900899031456,0.1039219236928504,0.12774176727780523,0.0015133,,0.9,,,,26,,,,0.995,persistent_bias
1.4212782032391175e6,0.0838623,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0829225,8.831497490393239e-16,rmse,0.0009398,1,0.07932924058525247,0.02789312155031729,0.034708683144111775,,,,,,,27,,,,,persistent_bias
,0.0001012,,0.0,,static_ridge,,,,,rmse,,,0.07856656366142947,0.02721774741467199,0.03397562597223972,,,,,,,27,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.07950440582237744,0.027830240758879646,0.03461312508280214,0.0089183,336,,,,,27,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.07869242679388011,0.027512371298090386,0.034286757395999595,0.0025234,,0.995,1.0e-6,,,27,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.20883010957887835,0.07751316354106326,0.09436017316426139,0.000879,336,,,1.0,,27,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5213901205197591,0.1365000993656001,0.18886710488506261,0.0010704,,,,,0.1,27,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1214653633334753,0.043031852323251026,0.05344044692491865,0.0066238,,,,0.05,,27,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.09213117366145865,0.030529611802837368,0.03835226342621847,0.0001513,,,,,,27,,0.1,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.20923964099366224,0.07766971641479635,0.09492192776843765,0.00145,,0.9,,,,27,,,,0.95,persistent_bias
124064.18041597234,0.0040034,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.003131,6.580618116829679e-16,rmse,0.0008724,1,0.15440187949938142,0.051006422804936974,0.06476410775565133,,,,,,,28,,,,,persistent_bias
,8.54e-5,,0.001,,static_ridge,,,,,rmse,,,0.14954097408194456,0.04970641076588338,0.0632210988516173,,,,,,,28,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.15311907052678908,0.05205454154526135,0.06527011428711925,0.0110948,168,,,,,28,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.1506834382027022,0.050062582848558815,0.06370747661721589,0.0025905,,0.995,0.1,,,28,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.23254261069428014,0.07872840070314906,0.09864920924392227,0.000547,0,,,1.0,,28,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6039350046063108,0.14165779326844793,0.2012402833113549,0.0011608,,,,,0.1,28,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1885811373182311,0.0753408436238832,0.0898882263121884,0.0012229,,,,0.1,,28,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.1626067261126079,0.054464163571689296,0.06813460209281941,0.0001939,,,,,,28,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.22995256887763638,0.08623720106995908,0.1055145388195849,0.0014033,,0.995,,,,28,,,,0.995,persistent_bias
2.442243996730042e6,0.0042605,0,0.001,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0034052,7.60307748749037e-16,rmse,0.0008553,1,0.08996575130095819,0.031368373150647395,0.03924646260302016,,,,,,,29,,,,,persistent_bias
,9.4e-5,,1.0e-6,,static_ridge,,,,,rmse,,,0.08764362286830835,0.030397472279775354,0.038128080517559955,,,,,,,29,,,,,persistent_bias
,,,0.0001,,rolling_ridge,,,,,rmse,,,0.08820700890794925,0.031127756866618686,0.03879632646326263,0.0193104,336,,,,,29,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.08727733234755616,0.030664032429598705,0.03824806232254482,0.0083682,,0.995,1.0e-6,,,29,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.17126085557043338,0.057070702104781296,0.07213907215018481,0.0015635,0,,,1.0,,29,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.5378592936279206,0.13283986826669927,0.18505949117470408,0.001489,,,,,0.1,29,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.1393509140772468,0.045689849822405454,0.0576678135751594,0.0007714,,,,0.05,,29,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.09848985201618567,0.03348571101583914,0.0418204870607806,0.0001561,,,,,,29,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.20363950475457485,0.08514114376663007,0.10108019824767299,0.0023506,,0.9,,,,29,,,,0.9,persistent_bias
144219.7884927762,0.0084865,0,0.0,cholesky,adaptive_ridge,110,quadratic_stacked_beta,0.0076552,6.878882256526002e-16,rmse,0.0008313,1,0.12795493139233025,0.044765602098929984,0.05537773283855238,,,,,,,30,,,,,persistent_bias
,9.56e-5,,0.0,,static_ridge,,,,,rmse,,,0.12520891326056868,0.04389804344335716,0.0542824377772901,,,,,,,30,,,,,persistent_bias
,,,0.0,,rolling_ridge,,,,,rmse,,,0.1281935636312864,0.044818791579475235,0.055589083870901876,0.0103819,336,,,,,30,,,,,persistent_bias
,,,,,rls,,,,,rmse,,,0.12670041827781012,0.0443065114662779,0.05503585803830415,0.0214019,,0.995,1.0e-6,,,30,,,,,persistent_bias
,,,,,hedge,,,,,rmse,,,0.23578723941904747,0.07821150664249867,0.09970485067554219,0.001815,24,,,1.0,,30,,,,,persistent_bias
,,,,,exp3,,,,,rmse,,,0.6516072548039419,0.20139492897748443,0.25436217168698955,0.0011347,,,,,0.1,30,,,,,persistent_bias
,,,,,fixed_share,,,,,rmse,,,0.22003384691566036,0.07325455900580094,0.0921337743072806,0.0009873,,,,0.05,,30,0.01,,,,persistent_bias
,,,,,passive_aggressive,,,,,rmse,,,0.1388590229875031,0.04735553722516702,0.05962479231206536,0.0002471,,,,,,30,,0.01,0.05,,persistent_bias
,,,,,dma,,,,,rmse,,,0.3817489953518127,0.12802153026445365,0.1607967036499345,0.0021167,,0.9,,,,30,,,,0.9,persistent_bias
